_id;missionId;split;promoName;missionLevel;missionType;missionSubType;slotId;timeLimit;spinsLimit;progressTotal;rewardCoins;rewardGems;rewardUP;rewardSlot;reels;lockHealth;creatures;minVersion;graphicType;bet;rewardStatusPoints;params;isHighRoller;customOrder;
;50058063;16;FeaturedSlot_SinisterFlute_iOS_16;1182;doSpins;0;SinisterFlute;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058064;16;FeaturedSlot_SinisterFlute_iOS_16;1183;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058065;16;FeaturedSlot_SinisterFlute_iOS_16;1184;doSpins;0;SinisterFlute;0;0;205;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058066;16;FeaturedSlot_SinisterFlute_iOS_16;1185;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058067;16;FeaturedSlot_SinisterFlute_iOS_16;1186;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058068;16;FeaturedSlot_SinisterFlute_iOS_16;1187;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058069;16;FeaturedSlot_SinisterFlute_iOS_16;1188;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058070;16;FeaturedSlot_SinisterFlute_iOS_16;1189;winCoins;0;SinisterFlute;0;0;320000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058071;16;FeaturedSlot_SinisterFlute_iOS_16;1190;doSpins;0;SinisterFlute;0;0;170;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058072;16;FeaturedSlot_SinisterFlute_iOS_16;1191;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058073;16;FeaturedSlot_SinisterFlute_iOS_16;1192;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058074;16;FeaturedSlot_SinisterFlute_iOS_16;1193;doSpins;0;SinisterFlute;0;0;135;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058075;16;FeaturedSlot_SinisterFlute_iOS_16;1194;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058076;16;FeaturedSlot_SinisterFlute_iOS_16;1195;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058077;16;FeaturedSlot_SinisterFlute_iOS_16;1196;doSpins;0;SinisterFlute;0;0;115;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058078;16;FeaturedSlot_SinisterFlute_iOS_16;1197;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058079;16;FeaturedSlot_SinisterFlute_iOS_16;1199;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058080;16;FeaturedSlot_SinisterFlute_iOS_16;1200;winCoins;0;SinisterFlute;0;0;370000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058081;16;FeaturedSlot_SinisterFlute_iOS_16;1203;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058082;16;FeaturedSlot_SinisterFlute_iOS_16;1204;winCoins;0;SinisterFlute;0;0;210000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058083;16;FeaturedSlot_SinisterFlute_iOS_16;1205;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058084;16;FeaturedSlot_SinisterFlute_iOS_16;1206;doSpins;0;SinisterFlute;0;0;135;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058085;16;FeaturedSlot_SinisterFlute_iOS_16;1207;doSpins;0;SinisterFlute;0;0;120;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058086;16;FeaturedSlot_SinisterFlute_iOS_16;1208;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058087;16;FeaturedSlot_SinisterFlute_iOS_16;1209;doSpins;0;SinisterFlute;0;0;205;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058088;16;FeaturedSlot_SinisterFlute_iOS_16;1210;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058089;16;FeaturedSlot_SinisterFlute_iOS_16;1211;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058090;16;FeaturedSlot_SinisterFlute_iOS_16;1212;doSpins;0;SinisterFlute;0;0;145;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058091;16;FeaturedSlot_SinisterFlute_iOS_16;1213;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058092;16;FeaturedSlot_SinisterFlute_iOS_16;1214;winCoins;0;SinisterFlute;0;0;320000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058093;16;FeaturedSlot_SinisterFlute_iOS_16;1215;doSpins;0;SinisterFlute;0;0;130;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058094;16;FeaturedSlot_SinisterFlute_iOS_16;1216;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058095;16;FeaturedSlot_SinisterFlute_iOS_16;1217;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058096;16;FeaturedSlot_SinisterFlute_iOS_16;1218;doSpins;0;SinisterFlute;0;0;170;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058097;16;FeaturedSlot_SinisterFlute_iOS_16;1219;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058098;16;FeaturedSlot_SinisterFlute_iOS_16;1220;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058099;16;FeaturedSlot_SinisterFlute_iOS_16;1221;doSpins;0;SinisterFlute;0;0;100;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058100;16;FeaturedSlot_SinisterFlute_iOS_16;1222;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058101;16;FeaturedSlot_SinisterFlute_iOS_16;1224;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058102;16;FeaturedSlot_SinisterFlute_iOS_16;1225;winCoins;0;SinisterFlute;0;0;370000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058103;16;FeaturedSlot_SinisterFlute_iOS_16;1228;doSpins;0;SinisterFlute;0;0;130;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058104;16;FeaturedSlot_SinisterFlute_iOS_16;1229;winCoins;0;SinisterFlute;0;0;210000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058105;16;FeaturedSlot_SinisterFlute_iOS_16;1230;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058106;16;FeaturedSlot_SinisterFlute_iOS_16;1231;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058107;16;FeaturedSlot_SinisterFlute_iOS_16;1232;doSpins;0;SinisterFlute;0;0;170;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058108;16;FeaturedSlot_SinisterFlute_iOS_16;1233;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058109;16;FeaturedSlot_SinisterFlute_iOS_16;1234;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058110;16;FeaturedSlot_SinisterFlute_iOS_16;1235;doSpins;0;SinisterFlute;0;0;115;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058111;16;FeaturedSlot_SinisterFlute_iOS_16;1236;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058112;16;FeaturedSlot_SinisterFlute_iOS_16;1237;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058113;16;FeaturedSlot_SinisterFlute_iOS_16;1238;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058114;16;FeaturedSlot_SinisterFlute_iOS_16;1239;winCoins;0;SinisterFlute;0;0;320000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058115;16;FeaturedSlot_SinisterFlute_iOS_16;1240;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058116;16;FeaturedSlot_SinisterFlute_iOS_16;1241;doSpins;0;SinisterFlute;0;0;140;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058117;16;FeaturedSlot_SinisterFlute_iOS_16;1242;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058118;16;FeaturedSlot_SinisterFlute_iOS_16;1243;doSpins;0;SinisterFlute;0;0;125;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058119;16;FeaturedSlot_SinisterFlute_iOS_16;1244;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058120;16;FeaturedSlot_SinisterFlute_iOS_16;1245;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058121;16;FeaturedSlot_SinisterFlute_iOS_16;1246;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058122;16;FeaturedSlot_SinisterFlute_iOS_16;1247;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058123;16;FeaturedSlot_SinisterFlute_iOS_16;1249;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058124;16;FeaturedSlot_SinisterFlute_iOS_16;1250;winCoins;0;SinisterFlute;0;0;370000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058125;16;FeaturedSlot_SinisterFlute_iOS_16;1253;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058126;16;FeaturedSlot_SinisterFlute_iOS_16;1254;winCoins;0;SinisterFlute;0;0;210000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058127;16;FeaturedSlot_SinisterFlute_iOS_16;1255;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058128;16;FeaturedSlot_SinisterFlute_iOS_16;1256;doSpins;0;SinisterFlute;0;0;205;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058129;16;FeaturedSlot_SinisterFlute_iOS_16;1257;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058130;16;FeaturedSlot_SinisterFlute_iOS_16;1258;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058131;16;FeaturedSlot_SinisterFlute_iOS_16;1259;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058132;16;FeaturedSlot_SinisterFlute_iOS_16;1260;doSpins;0;SinisterFlute;0;0;175;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058133;16;FeaturedSlot_SinisterFlute_iOS_16;1261;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058134;16;FeaturedSlot_SinisterFlute_iOS_16;1262;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058135;16;FeaturedSlot_SinisterFlute_iOS_16;1263;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058136;16;FeaturedSlot_SinisterFlute_iOS_16;1264;winCoins;0;SinisterFlute;0;0;320000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058137;16;FeaturedSlot_SinisterFlute_iOS_16;1265;doSpins;0;SinisterFlute;0;0;205;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058138;16;FeaturedSlot_SinisterFlute_iOS_16;1266;doSpins;0;SinisterFlute;0;0;175;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058139;16;FeaturedSlot_SinisterFlute_iOS_16;1267;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058140;16;FeaturedSlot_SinisterFlute_iOS_16;1268;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058141;16;FeaturedSlot_SinisterFlute_iOS_16;1269;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058142;16;FeaturedSlot_SinisterFlute_iOS_16;1270;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058143;16;FeaturedSlot_SinisterFlute_iOS_16;1271;doSpins;0;SinisterFlute;0;0;145;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058144;16;FeaturedSlot_SinisterFlute_iOS_16;1272;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058145;16;FeaturedSlot_SinisterFlute_iOS_16;1274;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058146;16;FeaturedSlot_SinisterFlute_iOS_16;1275;winCoins;0;SinisterFlute;0;0;370000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058147;16;FeaturedSlot_SinisterFlute_iOS_16;1278;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058148;16;FeaturedSlot_SinisterFlute_iOS_16;1279;winCoins;0;SinisterFlute;0;0;210000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058149;16;FeaturedSlot_SinisterFlute_iOS_16;1280;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058150;16;FeaturedSlot_SinisterFlute_iOS_16;1281;doSpins;0;SinisterFlute;0;0;170;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058151;16;FeaturedSlot_SinisterFlute_iOS_16;1282;doSpins;0;SinisterFlute;0;0;130;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058152;16;FeaturedSlot_SinisterFlute_iOS_16;1283;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058153;16;FeaturedSlot_SinisterFlute_iOS_16;1284;doSpins;0;SinisterFlute;0;0;175;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058154;16;FeaturedSlot_SinisterFlute_iOS_16;1285;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058155;16;FeaturedSlot_SinisterFlute_iOS_16;1286;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058156;16;FeaturedSlot_SinisterFlute_iOS_16;1287;doSpins;0;SinisterFlute;0;0;170;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058157;16;FeaturedSlot_SinisterFlute_iOS_16;1288;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058158;16;FeaturedSlot_SinisterFlute_iOS_16;1289;winCoins;0;SinisterFlute;0;0;320000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058159;16;FeaturedSlot_SinisterFlute_iOS_16;1290;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058160;16;FeaturedSlot_SinisterFlute_iOS_16;1291;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058161;16;FeaturedSlot_SinisterFlute_iOS_16;1292;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058162;16;FeaturedSlot_SinisterFlute_iOS_16;1293;doSpins;0;SinisterFlute;0;0;145;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058163;16;FeaturedSlot_SinisterFlute_iOS_16;1294;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058164;16;FeaturedSlot_SinisterFlute_iOS_16;1295;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058165;16;FeaturedSlot_SinisterFlute_iOS_16;1296;doSpins;0;SinisterFlute;0;0;140;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058166;16;FeaturedSlot_SinisterFlute_iOS_16;1297;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058167;16;FeaturedSlot_SinisterFlute_iOS_16;1299;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058168;16;FeaturedSlot_SinisterFlute_iOS_16;1300;winCoins;0;SinisterFlute;0;0;370000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058169;16;FeaturedSlot_SinisterFlute_iOS_16;1303;doSpins;0;SinisterFlute;0;0;125;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058170;16;FeaturedSlot_SinisterFlute_iOS_16;1304;winCoins;0;SinisterFlute;0;0;210000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058171;16;FeaturedSlot_SinisterFlute_iOS_16;1305;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058172;16;FeaturedSlot_SinisterFlute_iOS_16;1306;doSpins;0;SinisterFlute;0;0;145;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058173;16;FeaturedSlot_SinisterFlute_iOS_16;1307;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058174;16;FeaturedSlot_SinisterFlute_iOS_16;1308;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058175;16;FeaturedSlot_SinisterFlute_iOS_16;1309;doSpins;0;SinisterFlute;0;0;170;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058176;16;FeaturedSlot_SinisterFlute_iOS_16;1310;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058177;16;FeaturedSlot_SinisterFlute_iOS_16;1311;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058178;16;FeaturedSlot_SinisterFlute_iOS_16;1312;doSpins;0;SinisterFlute;0;0;205;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058179;16;FeaturedSlot_SinisterFlute_iOS_16;1313;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058180;16;FeaturedSlot_SinisterFlute_iOS_16;1314;winCoins;0;SinisterFlute;0;0;320000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058181;16;FeaturedSlot_SinisterFlute_iOS_16;1315;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058182;16;FeaturedSlot_SinisterFlute_iOS_16;1316;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058183;16;FeaturedSlot_SinisterFlute_iOS_16;1317;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058184;16;FeaturedSlot_SinisterFlute_iOS_16;1318;doSpins;0;SinisterFlute;0;0;185;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058185;16;FeaturedSlot_SinisterFlute_iOS_16;1319;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058186;16;FeaturedSlot_SinisterFlute_iOS_16;1320;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058187;16;FeaturedSlot_SinisterFlute_iOS_16;1321;doSpins;0;SinisterFlute;0;0;115;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058188;16;FeaturedSlot_SinisterFlute_iOS_16;1322;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058189;16;FeaturedSlot_SinisterFlute_iOS_16;1324;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058190;16;FeaturedSlot_SinisterFlute_iOS_16;1325;winCoins;0;SinisterFlute;0;0;370000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058191;16;FeaturedSlot_SinisterFlute_iOS_16;1328;doSpins;0;SinisterFlute;0;0;170;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058192;16;FeaturedSlot_SinisterFlute_iOS_16;1329;winCoins;0;SinisterFlute;0;0;210000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058193;16;FeaturedSlot_SinisterFlute_iOS_16;1330;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058194;16;FeaturedSlot_SinisterFlute_iOS_16;1331;doSpins;0;SinisterFlute;0;0;120;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058195;16;FeaturedSlot_SinisterFlute_iOS_16;1332;doSpins;0;SinisterFlute;0;0;125;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058196;16;FeaturedSlot_SinisterFlute_iOS_16;1333;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058197;16;FeaturedSlot_SinisterFlute_iOS_16;1334;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058198;16;FeaturedSlot_SinisterFlute_iOS_16;1335;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058199;16;FeaturedSlot_SinisterFlute_iOS_16;1336;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058200;16;FeaturedSlot_SinisterFlute_iOS_16;1337;doSpins;0;SinisterFlute;0;0;175;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058201;16;FeaturedSlot_SinisterFlute_iOS_16;1338;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058202;16;FeaturedSlot_SinisterFlute_iOS_16;1339;winCoins;0;SinisterFlute;0;0;320000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058203;16;FeaturedSlot_SinisterFlute_iOS_16;1340;doSpins;0;SinisterFlute;0;0;205;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058204;16;FeaturedSlot_SinisterFlute_iOS_16;1341;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058205;16;FeaturedSlot_SinisterFlute_iOS_16;1342;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058206;16;FeaturedSlot_SinisterFlute_iOS_16;1343;doSpins;0;SinisterFlute;0;0;180;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058207;16;FeaturedSlot_SinisterFlute_iOS_16;1344;winCoins;0;SinisterFlute;0;0;59000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058208;16;FeaturedSlot_SinisterFlute_iOS_16;1345;winCoins;0;SinisterFlute;0;0;37000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058209;16;FeaturedSlot_SinisterFlute_iOS_16;1346;doSpins;0;SinisterFlute;0;0;140;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058210;16;FeaturedSlot_SinisterFlute_iOS_16;1347;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058211;16;FeaturedSlot_SinisterFlute_iOS_16;1349;winCoins;0;SinisterFlute;0;0;100000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50058212;16;FeaturedSlot_SinisterFlute_iOS_16;1350;winCoins;0;SinisterFlute;0;0;370000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50058213;16;FeaturedSlot_SinisterFlute_iOS_16;1353;doSpins;0;SinisterFlute;0;0;165;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
